file,ex_index,level,overlap_pct,overlap_reverse_pct,best_match_other_idx,best_match_other_overlap_pct,shuffled_signal,verdict,touched_by_21b141a,folder,statement_start,solution_start
content/liceu/artistic/cls12/proiecte/p2-expo-virtuala/index.html,2,standard,45.2,35.0,1,12.9,False,ok,False,liceu/artistic,Exercitiul 2 (Nivel standard) — Corecteaza caile relative Pagina elevi/bogdan-vlad.html a unui coleg contine aceste doua,"Pagina elevi/bogdan-vlad.html este cu un nivel mai jos decat style.css si media/ , asa ca fiecare cale trebuie sa ""urce"""
content/liceu/artistic/cls12/proiecte/p2-expo-virtuala/index.html,3,performanta,19.7,28.8,2,11.8,False,ok,False,liceu/artistic,Exercitiul 3 (Nivel performanta) — Planifica rolurile si verifica volumul de date Clasa are 22 de elevi si 8 zile pana l,"Schita, nu solutie completa — stabiliti voi cine intra in fiecare echipa: Zilele 1-2: structura creeaza scheletul (index"
content/liceu/artistic/cls12/proiecte/p3-album-absolventi/index.html,1,minim,55.6,41.7,3,22.2,False,ok,False,liceu/artistic,"Exercitiul 1 (Nivel minim) — Denumire corecta a fisierelor Ai primit urmatoarele poze de la trei colegi, toate cu numele","Aplic conventia eveniment_an_numar.jpg din lectie, cu numar diferit pentru pozele care se repeta: IMG_2201.jpg (banchet,"
content/liceu/artistic/cls12/proiecte/p3-album-absolventi/index.html,2,standard,22.2,21.6,1,5.6,False,ok,False,liceu/artistic,Exercitiul 2 (Nivel standard) — Calcul de redimensionare O poza pentru galeria albumului are dimensiunile originale 3600,"Calcul: factor de scalare = latime noua / latime originala = 1200 / 3600 = 0,333... (adica 1/3). Noua inaltime = 2400 x "
content/liceu/artistic/cls12/proiecte/p3-album-absolventi/index.html,3,performanta,26.1,41.8,1,11.4,False,ok,False,liceu/artistic,Exercitiul 3 (Nivel performanta) — Plan complet pentru un caz dificil Clasa are 100 de poze stranse de la 6 colegi. Doi ,"Schita de plan, in ordinea celor 5 etape din Atomul 7 (nu produsul finit, ci structura de urmat): Organizare: aduc cele "
content/liceu/artistic/cls9/m1-societate-digitala/lectia1-forme-comunicare.html,1,minim,13.0,20.8,3,14.3,True,suspect,False,liceu/artistic,"Exercitiul 1 (Nivel minim) — Alege canalul si justifica Pentru fiecare situatie de mai jos, scrie: (1) canalul ales, (2)","Se aplica cele patru intrebari din atomul 2 (cand, la cine, public sau privat, ramane sau nu): a) Repetitia mutata: grup"
content/liceu/artistic/cls9/m1-societate-digitala/lectia1-forme-comunicare.html,2,standard,17.8,40.0,3,4.4,False,ok,False,liceu/artistic,Exercitiul 2 (Nivel standard) — Formular de feedback dupa spectacol Construieste in Google Forms un formular de feedback,Titlu: Feedback — spectacolul de iarna. Descriere: „Suntem elevii clasei a IX-a. Cele 5 intrebari dureaza sub doua minut
content/liceu/artistic/cls9/m1-societate-digitala/lectia1-forme-comunicare.html,3,performanta,15.3,39.5,1,7.2,False,ok,False,liceu/artistic,Exercitiul 3 (Nivel performanta) — Planul de comunicare al unui concert Clasa ta organizeaza un concert peste trei sapta,"Un plan posibil, cu justificarea pe cele patru criterii: Pagina de site a scolii — programul si locul concertului. Asinc"
content/liceu/artistic/cls9/m1-societate-digitala/lectia10-tehnologii-emergente.html,1,minim,28.3,23.6,3,6.5,False,ok,False,liceu/artistic,"Exercitiul 1 (Nivel minim) — VR, AR sau niciuna? Clasifica fiecare situatie in VR , AR sau niciuna si scrie, pentru fiec","AR — soclul real ramane pe ecran, statuia digitala doar il completeaza. VR — casca inlocuieste complet incaperea in care"
content/liceu/artistic/cls9/m1-societate-digitala/lectia10-tehnologii-emergente.html,2,standard,15.8,33.3,3,5.3,False,ok,False,liceu/artistic,"Exercitiul 2 (Nivel standard) — Scrie scenariul, in echipa Alege una dintre problemele de mai jos (sau alta, reala, din ",Model de rezolvare pentru problema (b) — asezarea lucrarilor pe perete. Problema: cele 12 lucrari se asaza pe perete din
content/liceu/artistic/cls9/m1-societate-digitala/lectia10-tehnologii-emergente.html,3,performanta,14.5,38.6,1,4.6,False,ok,False,liceu/artistic,Exercitiul 3 (Nivel performanta) — Analiza de impact a propriului scenariu Ia scenariul scris la exercitiul 2 si constru,"Model, pe scenariul (b) — asezarea lucrarilor pe perete. (a) Efecte pozitive, legate de pasi: Incercare inainte de chelt"
content/liceu/artistic/cls9/m1-societate-digitala/lectia2-email-neticheta.html,1,minim,25.4,45.9,2,11.9,False,ok,False,liceu/artistic,Exercitiul 1 (Nivel minim) — Repara mesajul Iata mesajul unui elev catre secretariatul scolii: De la: Bibi Piano <ursule,Cele cinci greseli (oricare cinci dintre urmatoarele sunt corecte): Adresa si numele afisat — porecla plus anul nasterii
content/liceu/artistic/cls9/m1-societate-digitala/lectia2-email-neticheta.html,2,standard,22.1,41.5,1,10.4,False,ok,False,liceu/artistic,Exercitiul 2 (Nivel standard) — Scrie mesajul complet Esti elev in clasa a IX-a la sectia arte vizuale si vrei sa trimit,Campurile: Catre = doamna profesoara coordonatoare (de la ea astepti aprobarea). Cc = colegul de la lumini (doar informa
content/liceu/artistic/cls9/m1-societate-digitala/lectia2-email-neticheta.html,3,performanta,13.5,34.9,1,6.3,False,ok,False,liceu/artistic,"Exercitiul 3 (Nivel performanta) — Acelasi continut, trei destinatari Spectacolul clasei tale se muta din 12 in 14 decem","(a) Directorul institutiei — registru formal. Subiect: Modificare data spectacol, 12 decembrie devine 14 decembrie — Lic"
content/liceu/artistic/cls9/m1-societate-digitala/lectia3-gestionare-mesaje-risc.html,1,minim,32.4,41.5,2,11.8,False,ok,False,liceu/artistic,Exercitiul 1 (Nivel minim) — Pune ordine intr-o casuta de elev de arte In lista Primite ai sase mesaje: (1) Program repe,"(a) Trei etichete , numite pe proiect si an, asa cum cere regula din atomul 2 (nu Important sau De facut ): Concert_iarn"
content/liceu/artistic/cls9/m1-societate-digitala/lectia3-gestionare-mesaje-risc.html,2,standard,16.1,36.0,3,8.0,False,ok,False,liceu/artistic,Exercitiul 2 (Nivel standard) — Un filtru care lucreaza in locul tau Profesorul de canto trimite in fiecare luni program,(a) Pasii in Gmail (varianta completa din atomul 3): Setari (rotita din dreapta sus) → Afiseaza toate setarile → fila Fi
content/liceu/artistic/cls9/m1-societate-digitala/lectia3-gestionare-mesaje-risc.html,3,performanta,16.9,44.2,2,7.5,False,ok,False,liceu/artistic,"Exercitiul 3 (Nivel performanta) — Analizeaza un mesaj si decide Primesti mesajul de mai jos, cu trei zile inainte de a-","(a) Semnele de risc, in ordinea puterii lor (dupa lista din atomul 6): Ti se cere parola — autentifica-te cu parola de l"
content/liceu/artistic/cls9/m1-societate-digitala/lectia4-resurse-partajate.html,1,minim,33.3,47.7,3,11.1,False,ok,False,liceu/artistic,"Exercitiul 1 (Nivel minim) — Cine ce drept primeste Pentru fiecare situatie de mai jos, scrie ce acces general alegi (Re",Se aplica regula drepturilor minime: fiecare primeste cel mai mic drept cu care isi poate face treaba. (a) Portofoliul p
content/liceu/artistic/cls9/m1-societate-digitala/lectia4-resurse-partajate.html,2,standard,21.0,40.7,3,4.8,False,ok,False,liceu/artistic,Exercitiul 2 (Nivel standard) — Folderul comun al spectacolului + un comentariu Clasa ta pregateste spectacolul de sfars,a) Structura si numele fisierelor Spectacol_Sfarsit_An_2027/ 01_Promovare/ afis_spectacol_2027-03-20_v2.psd 02_Program/ 
content/liceu/artistic/cls9/m1-societate-digitala/lectia4-resurse-partajate.html,3,performanta,12.4,45.3,1,8.3,False,ok,False,liceu/artistic,Exercitiul 3 (Nivel performanta) — Planul complet pentru concertul de iarna Esti responsabil cu materialele digitale ale,"(1) Partajare si drepturi Afisul (fisierul de lucru): folder Restrictionat , rol Editor doar pentru cei doi care il dese"
content/liceu/artistic/cls9/m1-societate-digitala/lectia5-platforme-invatare.html,1,minim,26.1,38.3,3,5.7,False,ok,False,liceu/artistic,Exercitiul 1 (Nivel minim) — Alegi resursa cu cele cinci repere Vrei sa inveti cum fotografiezi corect o lucrare de pict,"Alegerea: (B) , articolul muzeului. Justificarea pe cele cinci repere din atomul 2: Scopul: scopul meu, scris intr-o pro"
content/liceu/artistic/cls9/m1-societate-digitala/lectia5-platforme-invatare.html,2,standard,13.8,37.1,1,4.3,False,ok,False,liceu/artistic,Exercitiul 2 (Nivel standard) — Intri in curs si predai tema Profesorul iti da un cod de curs si cere sa incarci pana vi,(a) Google Classroom: Deschid classroom.google.com si ma conectez cu contul scolii (nu cu cel personal). Apas butonul + 
content/liceu/artistic/cls9/m1-societate-digitala/lectia5-platforme-invatare.html,3,performanta,10.5,35.3,1,7.0,False,ok,False,liceu/artistic,Exercitiul 3 (Nivel performanta) — Planul tau de invatare pe cinci zile Ai cinci zile ca sa inveti singur o tehnica noua,"Model de rezolvare, pe tema «montarea inregistrarii unui recital». Structura este obligatorie, continutul se schimba dup"
content/liceu/artistic/cls9/m1-societate-digitala/lectia6-ia-ce-este.html,1,minim,28.0,24.1,2,6.0,False,ok,False,liceu/artistic,"Exercitiul 1 (Nivel minim) — Incadreaza in tipologie Pentru fiecare situatie de mai jos, scrie tipologia potrivita ( cla",Criteriul de la atomul 6: te uiti la ce iese din sistem. Clasificare — iese o eticheta dintr-o lista fixa (vioara / viol
content/liceu/artistic/cls9/m1-societate-digitala/lectia6-ia-ce-este.html,2,standard,25.2,41.2,1,3.6,False,ok,False,liceu/artistic,"Exercitiul 2 (Nivel standard) — Trei observatii pe cont propriu, scrise intr-un tabel Deschide contul de scoala si urmea","Model de tabel completat (observatiile tale vor fi altele — conteaza sa fie reale, nu inventate): Spam / Gmail | Sistemu"
content/liceu/artistic/cls9/m1-societate-digitala/lectia6-ia-ce-este.html,3,performanta,15.9,41.7,2,6.3,False,ok,False,liceu/artistic,"Exercitiul 3 (Nivel performanta) — Cine decide de fapt, la afisul concertului Scoala pregateste concertul de primavara s","Raspuns model, sprijinit pe atomii 4 si 5: Ce face instrumentul. Nu cauta titluri gata facute intr-o arhiva si nu intele"
content/liceu/artistic/cls9/m1-societate-digitala/lectia7-ia-date-bias.html,1,minim,13.8,18.8,3,4.6,False,ok,False,liceu/artistic,Exercitiul 1 (Nivel minim) — Reguli fixe sau invatare din exemple? Pentru fiecare sarcina de mai jos scrie R (se rezolva,"Criteriul din atomul 1: daca omul poate scrie conditia in cuvinte exacte, e regula fixa; daca nimeni nu poate scrie cond"
content/liceu/artistic/cls9/m1-societate-digitala/lectia7-ia-date-bias.html,2,standard,16.2,32.7,3,3.6,False,ok,False,liceu/artistic,Exercitiul 2 (Nivel standard) — Aduni si etichetezi datele clasei Clasa vrea sa afle ce instrumente se studiaza si cate ,"(1) Intrebarile si tipurile , dupa regula din atomul 2 (vocabular impus acolo unde vrei sa numeri pe categorii): ""Ce ins"
content/liceu/artistic/cls9/m1-societate-digitala/lectia7-ia-date-bias.html,3,performanta,17.8,44.4,2,5.1,False,ok,False,liceu/artistic,Exercitiul 3 (Nivel performanta) — Auditul unui set de date si al unei afirmatii Un grup de elevi a strans un set de afi,"(a) Formele de partinire , dupa atomul 5: De selectie: 210 din 240 de afise vin de la o singura sectie, iar coregrafia s"
content/liceu/artistic/cls9/m1-societate-digitala/lectia8-modele-generative.html,1,minim,21.1,38.8,3,8.9,False,ok,False,liceu/artistic,Exercitiul 1 (Nivel minim) — Ce se verifica si ce nu Un asistent virtual a produs urmatorul text pentru afisul unui reci,"Afirmatii verificabile (cifre, date, nume proprii — zonele de risc mare din atomul 4): 14 decembrie, ora 18:00 — data si"
content/liceu/artistic/cls9/m1-societate-digitala/lectia8-modele-generative.html,2,standard,13.2,51.3,3,11.3,False,ok,False,liceu/artistic,Exercitiul 2 (Nivel standard) — Scrie descrierea si marcheaza ce nu ai verificat Ai de facut textul de prezentare pentru,"(a) Descrierea, cu cele cinci elemente marcate: Esti redactor de texte pentru expozitii scolare. [ROL] Scrie textul de p"
content/liceu/artistic/cls9/m1-societate-digitala/lectia8-modele-generative.html,3,performanta,22.5,41.1,1,9.8,False,ok,False,liceu/artistic,Exercitiul 3 (Nivel performanta) — Dosarul de verificare al unui text generat Cere unui asistent virtual un scurt text (,"Rezolvarea de mai jos este modelul de lucru : institutia, afirmatiile si rezultatele vor fi altele la fiecare elev, pent"
content/liceu/artistic/cls9/m1-societate-digitala/lectia9-ia-responsabila.html,1,minim,16.3,26.6,2,6.7,False,ok,False,liceu/artistic,"Exercitiul 1 (Nivel minim) — Permis, permis cu declarare, nepermis Pentru fiecare dintre cele sase situatii de mai jos, ",(1) Permis fara mentiune. Un filtru de zgomot este pe treapta de risc minim din regulamentul IA: nu ia decizii despre oa
content/liceu/artistic/cls9/m1-societate-digitala/lectia9-ia-responsabila.html,2,standard,21.4,62.5,1,6.4,False,ok,False,liceu/artistic,"Exercitiul 2 (Nivel standard) — Fisa de provenienta, cu urma verificabila In Google Docs (cu contul scolar), creeaza un ","Model de fisa completata: Titlul lucrarii: Afis — Concertul de iarna al Liceului de Arte, 18 decembrie, sala de festivit"
content/liceu/artistic/cls9/m1-societate-digitala/lectia9-ia-responsabila.html,3,performanta,11.0,53.5,1,3.8,False,ok,False,liceu/artistic,Exercitiul 3 (Nivel performanta) — Nota de analiza pentru un sistem propus in scoala Directiunea propune un program IA c,"(a) Incadrarea pe treapta de risc. Sistemul decide accesul unor persoane la o activitate scolara, deci se apropie de cat"
content/liceu/artistic/cls9/m2-continuturi-digitale/lectia1-text-ascii-unicode.html,1,minim,14.7,19.2,2,5.9,False,ok,False,liceu/artistic,Exercitiul 1 (Nivel minim) — Citeste si scrie coduri ASCII Foloseste numai tabelul si cele doua reguli din atomul 2. (a),"(a) BAL — sunt litere mari, deci zona 65-90, in ordine alfabetica: B este a doua litera: 65 + 1 = 66 A este prima litera"
content/liceu/artistic/cls9/m2-continuturi-digitale/lectia1-text-ascii-unicode.html,2,standard,15.4,22.6,3,6.4,False,ok,False,liceu/artistic,Exercitiul 2 (Nivel standard) — Salveaza programul de spectacol fara sa pierzi diacriticele Deschide LibreOffice Writer ,Inserarea semnului ♪: scrii in text 266A si apesi Alt+X ; codul se transforma in ♪ . Varianta prin meniu: in Writer Inse
content/liceu/artistic/cls9/m2-continuturi-digitale/lectia1-text-ascii-unicode.html,3,performanta,15.4,45.2,2,13.2,False,ok,False,liceu/artistic,Exercitiul 3 (Nivel performanta) — Cate caractere si cati octeti are titlul afisului Titlul afisului de concert este exa,(a) Numarul de caractere. Spatiile sunt si ele caractere: Recital = 7 caractere spatiu = 1 ♪ = 1 spatiu = 1 vioară = 6 c
content/liceu/artistic/cls9/m2-continuturi-digitale/lectia2-formatare-profesionala.html,1,minim,29.2,32.6,3,12.5,False,ok,False,liceu/artistic,Exercitiul 1 (Nivel minim) — Stiluri pe fisa unei lucrari Deschide un document nou in LibreOffice Writer sau in Microsof,"Aplicarea stilurilor (pui cursorul in paragraf, nu selectezi tot randul): Writer: F11 deschide panoul Stiluri, dublu cli"
content/liceu/artistic/cls9/m2-continuturi-digitale/lectia2-formatare-profesionala.html,2,standard,18.6,40.6,1,10.0,False,ok,False,liceu/artistic,"Exercitiul 2 (Nivel standard) — Programul recitalului, cu tabulatori Scrie programul unui recital cu cinci piese, fiecar","Scrii intai cele cinci randuri, cu un singur Tab intre titlu si durata. Duratele vor cadea la intamplare - e normal, inc"
content/liceu/artistic/cls9/m2-continuturi-digitale/lectia2-formatare-profesionala.html,3,performanta,14.0,39.1,1,8.5,False,ok,False,liceu/artistic,Exercitiul 3 (Nivel performanta) — Fisa de expozitie cu trei instrumente deodata Realizeaza o pagina de catalog pentru o,"(a) Titluri cu stiluri. Titlul catalogului primeste Titlu 1, cele doua sectiuni (de exemplu Grafica si Pictura ) primesc"
content/liceu/artistic/cls9/m2-continuturi-digitale/lectia3-aspect-pagina.html,1,minim,14.7,27.0,2,10.3,False,ok,False,liceu/artistic,Exercitiul 1 (Nivel minim) — Pagina afisului si prima taietura Deschide un document nou si pregateste un mic caiet-progr,"1. Aspectul paginii. In Word: fila Layout > Size = A4, Orientation = Portrait, apoi Margins > Custom Margins... si scrii"
content/liceu/artistic/cls9/m2-continuturi-digitale/lectia3-aspect-pagina.html,2,standard,13.4,32.4,1,6.1,False,ok,False,liceu/artistic,Exercitiul 2 (Nivel standard) — Programul de sala pe doua coloane Scrie programul de sala al unui recital: titlul recita,"1. Titlul ramane intreg. Scrii intai tot textul, inclusiv titlul si cele 14 randuri, fara sa atingi coloanele. 2. Coloan"
content/liceu/artistic/cls9/m2-continuturi-digitale/lectia3-aspect-pagina.html,3,performanta,11.1,38.9,1,5.6,False,ok,False,liceu/artistic,Exercitiul 3 (Nivel performanta) — Portofoliul cu o pagina culcata Construieste scheletul unui portofoliu de 4 pagini: (,"Varianta Microsoft Word. Scrii continutul celor 4 pagini, despartite cu Ctrl+Enter . Inlocuiesti taietura dintre pagina "
content/liceu/artistic/cls9/m2-continuturi-digitale/lectia4-documente-lungi.html,1,minim,24.7,40.9,2,12.3,False,ok,False,liceu/artistic,"Exercitiul 1 (Nivel minim) — Structura si cuprinsul caietului-program Intr-un document nou, scrie pe randuri separate ur",Stilurile: Argument — Titlu 1 Distributia — Titlu 1 Rolurile principale — Titlu 2 (subsectiune a Distributiei) Rolurile 
content/liceu/artistic/cls9/m2-continuturi-digitale/lectia4-documente-lungi.html,2,standard,17.5,40.5,1,4.1,False,ok,False,liceu/artistic,"Exercitiul 2 (Nivel standard) — Legende, liste si o inserare la mijloc Continua documentul de la exercitiul 1. In sectiu",(a) Legendele (Writer): clic dreapta pe imagine → Insereaza legenda... → Categorie: Ilustratie → scriu descrierea (de ex
content/liceu/artistic/cls9/m2-continuturi-digitale/lectia4-documente-lungi.html,3,performanta,12.9,41.5,2,8.8,False,ok,False,liceu/artistic,"Exercitiul 3 (Nivel performanta) — Predarea portofoliului, in ordinea corecta Documentul de la exercitiile 1 si 2 trebui","Procedura, in ordine: Termin de scris si de asezat continutul — text, imagini, tabel. Orice modificare de continut de du"
